Gene Name,Chromosome,Start,End
gene:Rv3559c,Chromosome,3999647,4000435
gene:Rv3560c,Chromosome,4000432,4001589
gene:Rv3561,Chromosome,4001637,4003160
gene:Rv3562,Chromosome,4003161,4004294
gene:Rv3563,Chromosome,4004291,4005250
gene:Rv3564,Chromosome,4005247,4006203
gene:Rv3565,Chromosome,4006200,4007366
gene:Rv3566c,Chromosome,4007331,4008182
gene:Rv3566A,Chromosome,4008167,4008433
gene:Rv3567c,Chromosome,4008719,4009282
gene:Rv3568c,Chromosome,4009297,4010199
gene:Rv3569c,Chromosome,4010196,4011071
gene:Rv3570c,Chromosome,4011086,4012270
gene:Rv3571,Chromosome,4012417,4013493
gene:Rv3572,Chromosome,4013511,4014041
gene:Rv3573c,Chromosome,4014077,4016212
gene:Rv3574,Chromosome,4016484,4017083
gene:Rv3575c,Chromosome,4017089,4018168
gene:Rv3576,Chromosome,4018358,4019071
gene:Rv3577,Chromosome,4019262,4020128
gene:Rv3578,Chromosome,4020142,4021383
gene:Rv3579c,Chromosome,4021425,4022393
gene:Rv3580c,Chromosome,4022394,4023803
gene:Rv3581c,Chromosome,4023868,4024347
gene:Rv3582c,Chromosome,4024344,4025039
gene:Rv3583c,Chromosome,4025056,4025544
gene:Rv3584,Chromosome,4025830,4026378
gene:Rv3585,Chromosome,4026444,4027886
gene:Rv3586,Chromosome,4027891,4028967
gene:Rv3587c,Chromosome,4028968,4029762
gene:Rv3588c,Chromosome,4029871,4030494
gene:Rv3589,Chromosome,4030493,4031407
gene:Rv3590c,Chromosome,4031404,4033158
gene:Rv3591c,Chromosome,4033269,4034042
gene:Rv3592,Chromosome,4034057,4034374
gene:Rv3593,Chromosome,4034352,4035710
gene:Rv3594,Chromosome,4035857,4036684
gene:Rv3595c,Chromosome,4036731,4038050
gene:Rv3596c,Chromosome,4038158,4040704
gene:Rv3597c,Chromosome,4040981,4041319
gene:Rv3598c,Chromosome,4041423,4042940
gene:Rv3599c,Chromosome,4042952,4043035
gene:Rv3600c,Chromosome,4043041,4043859
gene:Rv3601c,Chromosome,4043862,4044281
gene:Rv3602c,Chromosome,4044281,4045210
gene:Rv3603c,Chromosome,4045207,4046118
gene:Rv3604c,Chromosome,4046303,4047496
gene:Rv3605c,Chromosome,4047705,4048181
gene:Rv3606c,Chromosome,4048181,4048747
gene:Rv3607c,Chromosome,4048744,4049145
gene:Rv3608c,Chromosome,4049138,4049980
gene:Rv3609c,Chromosome,4049977,4050585
gene:Rv3610c,Chromosome,4050601,4052883
gene:Rv3611,Chromosome,4052950,4053603
gene:Rv3612c,Chromosome,4053518,4053847
gene:Rv3613c,Chromosome,4053881,4054042
gene:Rv3614c,Chromosome,4054142,4054696
gene:Rv3615c,Chromosome,4054812,4055123
gene:Rv3616c,Chromosome,4055197,4056375
gene:Rv3617,Chromosome,4057733,4058701
gene:Rv3618,Chromosome,4058698,4059885
gene:Rv3619c,Chromosome,4059984,4060268
gene:Rv3620c,Chromosome,4060295,4060591
gene:Rv3621c,Chromosome,4060648,4061889
gene:Rv3622c,Chromosome,4061899,4062198
gene:Rv3623,Chromosome,4062527,4063249
gene:Rv3624c,Chromosome,4063254,4063904
gene:Rv3625c,Chromosome,4063901,4064872
gene:Rv3626c,Chromosome,4064851,4065903
gene:Rv3627c,Chromosome,4065900,4067285
gene:Rv3628,Chromosome,4067423,4067911
gene:Rv3629c,Chromosome,4067957,4069054
gene:Rv3630,Chromosome,4069175,4070470
gene:Rv3631,Chromosome,4070514,4071239
gene:Rv3632,Chromosome,4071236,4071580
gene:Rv3633,Chromosome,4071791,4072666
gene:Rv3634c,Chromosome,4072667,4073611
gene:Rv3635,Chromosome,4073634,4075409
gene:Rv3636,Chromosome,4075752,4076099
gene:Rv3637,Chromosome,4076484,4076984
gene:Rv3638,Chromosome,4076984,4077730
gene:Rv3639c,Chromosome,4077884,4078450
gene:Rv3640c,Chromosome,4078520,4079749
gene:Rv3641c,Chromosome,4079925,4080560
gene:Rv3642c,Chromosome,4080571,4080765
gene:Rv3643,Chromosome,4081160,4081351
gene:Rv3644c,Chromosome,4081516,4082721
gene:Rv3645,Chromosome,4082807,4084456
gene:Rv3646c,Chromosome,4084453,4087257
gene:Rv3647c,Chromosome,4087610,4088188
gene:Rv3648c,Chromosome,4088328,4088531
gene:Rv3649,Chromosome,4088781,4091096
gene:Rv3650,Chromosome,4091233,4091517
gene:Rv3651,Chromosome,4091841,4092878
gene:Rv3652,Chromosome,4093632,4093946
gene:Rv3653,Chromosome,4093940,4094527
gene:Rv3654c,Chromosome,4094660,4094914
gene:Rv3655c,Chromosome,4094923,4095300
gene:Rv3656c,Chromosome,4095324,4095530
gene:Rv3657c,Chromosome,4095540,4096115
gene:Rv3658c,Chromosome,4096139,4096939
gene:Rv3659c,Chromosome,4096936,4097994
gene:Rv3660c,Chromosome,4098096,4099148
gene:Rv3661,Chromosome,4099647,4100510
gene:Rv3662c,Chromosome,4101265,4102035
gene:Rv3663c,Chromosome,4102032,4103678
gene:Rv3664c,Chromosome,4103675,4104475
gene:Rv3665c,Chromosome,4104531,4105457
gene:Rv3666c,Chromosome,4105459,4107084
gene:Rv3667,Chromosome,4107792,4109747
gene:Rv3668c,Chromosome,4109783,4110481
gene:Rv3669,Chromosome,4110827,4111345
gene:Rv3670,Chromosome,4111346,4112329
gene:Rv3671c,Chromosome,4112322,4113515
gene:Rv3672c,Chromosome,4113521,4114342
gene:Rv3673c,Chromosome,4114474,4115157
gene:Rv3674c,Chromosome,4115157,4115894
gene:Rv3675,Chromosome,4116002,4116379
gene:Rv3676,Chromosome,4116478,4117152
gene:Rv3677c,Chromosome,4117258,4118052
gene:Rv3678c,Chromosome,4118059,4118514
gene:Rv3678A,Chromosome,4118530,4118691
gene:Rv3679,Chromosome,4118776,4119798
gene:Rv3680,Chromosome,4119795,4120955
gene:Rv3681c,Chromosome,4121198,4121554
gene:Rv3682,Chromosome,4121916,4124348
gene:Rv3683,Chromosome,4124417,4125376
gene:Rv3684,Chromosome,4125439,4126479
gene:Rv3685c,Chromosome,4127295,4128725
gene:Rv3686c,Chromosome,4128751,4129083
gene:Rv3687c,Chromosome,4129323,4129691
gene:Rv3688c,Chromosome,4129893,4130357
gene:Rv3689,Chromosome,4130357,4131712
gene:Rv3690,Chromosome,4131739,4132392
gene:Rv3691,Chromosome,4132518,4133519
gene:Rv3692,Chromosome,4133516,4134592
gene:Rv3693,Chromosome,4134726,4136048
gene:Rv3694c,Chromosome,4136122,4137114
gene:Rv3695,Chromosome,4137206,4138138
gene:Rv3696c,Chromosome,4138202,4139755
gene:Rv3697c,Chromosome,4139805,4140242
gene:Rv3697A,Chromosome,4140239,4140463
gene:Rv3698,Chromosome,4140493,4142022
gene:Rv3699,Chromosome,4142044,4142745
gene:Rv3700c,Chromosome,4142748,4143920
gene:Rv3701c,Chromosome,4143951,4144916
gene:Rv3702c,Chromosome,4144913,4145614
gene:Rv3703c,Chromosome,4145614,4146891
gene:Rv3704c,Chromosome,4146888,4148186
gene:Rv3705c,Chromosome,4148318,4148962
gene:Rv3705A,Chromosome,4149091,4149480
gene:Rv3706c,Chromosome,4149591,4149911
gene:Rv3707c,Chromosome,4150030,4151040
gene:Rv3708c,Chromosome,4151180,4152217
gene:Rv3709c,Chromosome,4152218,4153483
gene:Rv3710,Chromosome,4153740,4155674
gene:Rv3711c,Chromosome,4155740,4156729
gene:Rv3712,Chromosome,4156981,4158222
gene:Rv3713,Chromosome,4158227,4158922
gene:Rv3714c,Chromosome,4158931,4159821
gene:Rv3715c,Chromosome,4159889,4160500
gene:Rv3716c,Chromosome,4160512,4160913
gene:Rv3717,Chromosome,4161048,4161773
gene:Rv3718c,Chromosome,4161815,4162258
gene:Rv3719,Chromosome,4162306,4163718
gene:Rv3720,Chromosome,4163736,4164998
gene:Rv3721c,Chromosome,4164995,4166731
gene:Rv3722c,Chromosome,4166821,4168128
gene:Rv3723,Chromosome,4168536,4169300
gene:Rv3724A,Chromosome,4169467,4169709
gene:Rv3724B,Chromosome,4169606,4170169
gene:Rv3725,Chromosome,4170214,4171143
gene:Rv3726,Chromosome,4171421,4172614
gene:Rv3727,Chromosome,4172955,4174763
gene:Rv3728,Chromosome,4174873,4178070
gene:Rv3729,Chromosome,4178285,4180615
gene:Rv3730c,Chromosome,4180680,4181720
gene:Rv3731,Chromosome,4181758,4182834
gene:Rv3732,Chromosome,4182934,4183992
gene:Rv3733c,Chromosome,4184012,4184512
gene:Rv3734c,Chromosome,4184526,4185890
gene:Rv3735,Chromosome,4186089,4186577
gene:Rv3736,Chromosome,4186634,4187695
gene:Rv3737,Chromosome,4187699,4189288
gene:Rv3738c,Chromosome,4189285,4190232
gene:Rv3739c,Chromosome,4190284,4190517
gene:Rv3740c,Chromosome,4190833,4192179
gene:Rv3741c,Chromosome,4192179,4192853
gene:Rv3742c,Chromosome,4192850,4193245
gene:Rv3743c,Chromosome,4193391,4195373
gene:Rv3744,Chromosome,4195440,4195802
gene:Rv3745c,Chromosome,4195886,4196098
gene:Rv3746c,Chromosome,4196171,4196506
gene:Rv3747,Chromosome,4196724,4197107
gene:Rv3748,Chromosome,4197236,4197595
gene:Rv3749c,Chromosome,4197628,4198137
gene:Rv3750c,Chromosome,4198205,4198597
gene:Rv3751,Chromosome,4198874,4199089
gene:Rv3752c,Chromosome,4199247,4199705
gene:Rv3753c,Chromosome,4199721,4200221
gene:Rv3754,Chromosome,4200421,4201326
gene:Rv3755c,Chromosome,4201289,4201888
gene:Rv3756c,Chromosome,4201894,4202613
gene:Rv3757c,Chromosome,4202610,4203299
gene:Rv3758c,Chromosome,4203287,4204417
gene:Rv3759c,Chromosome,4204426,4205373
gene:Rv3760,Chromosome,4205538,4205840
gene:Rv3761c,Chromosome,4205862,4206917
gene:Rv3762c,Chromosome,4206996,4208876
gene:Rv3763,Chromosome,4209047,4209526
gene:Rv3764c,Chromosome,4209582,4211009
gene:Rv3765c,Chromosome,4211080,4211784
gene:Rv3766,Chromosome,4212293,4212982
gene:Rv3767c,Chromosome,4212996,4213940
gene:Rv3768,Chromosome,4214070,4214429
gene:Rv3769,Chromosome,4214615,4214887
gene:Rv3770c,Chromosome,4215200,4215775
gene:Rv3770A,Chromosome,4215881,4216063
gene:Rv3770B,Chromosome,4216078,4216269
gene:Rv3771c,Chromosome,4216404,4216730
gene:Rv3772,Chromosome,4217134,4218195
gene:Rv3773c,Chromosome,4218241,4218825
gene:Rv3774,Chromosome,4218849,4219673
gene:Rv3775,Chromosome,4219685,4220932
gene:Rv3776,Chromosome,4221089,4222648
gene:Rv3777,Chromosome,4222694,4223680
gene:Rv3778c,Chromosome,4223699,4224895
gene:Rv3779,Chromosome,4224985,4226985
gene:Rv3780,Chromosome,4226989,4227525
gene:Rv3781,Chromosome,4227529,4228350
gene:Rv3782,Chromosome,4228347,4229261
gene:Rv3783,Chromosome,4229258,4230100
gene:Rv3784,Chromosome,4230256,4231236
gene:Rv3785,Chromosome,4231320,4232393
gene:Rv3786c,Chromosome,4232374,4233597
gene:Rv3787c,Chromosome,4233610,4234536
gene:Rv3788,Chromosome,4234780,4235265
gene:Rv3789,Chromosome,4235374,4235739
gene:Rv3790,Chromosome,4235779,4237164
gene:Rv3791,Chromosome,4237165,4237929
gene:Rv3792,Chromosome,4237932,4239863
gene:Rv3793,Chromosome,4239863,4243147
gene:Rv3794,Chromosome,4243233,4246517
gene:Rv3795,Chromosome,4246514,4249810
gene:Rv3796,Chromosome,4249878,4251005
gene:Rv3797,Chromosome,4251085,4252866
gene:Rv3798,Chromosome,4252993,4254327
gene:Rv3799c,Chromosome,4254380,4255948
gene:Rv3800c,Chromosome,4255945,4261146
gene:Rv3801c,Chromosome,4261153,4263066
gene:Rv3802c,Chromosome,4263355,4264365
gene:Rv3803c,Chromosome,4264563,4265462
gene:Rv3804c,Chromosome,4265642,4266658
gene:Rv3805c,Chromosome,4266953,4268836
gene:Rv3806c,Chromosome,4268925,4269833
gene:Rv3807c,Chromosome,4269840,4270337
gene:Rv3808c,Chromosome,4270366,4272279
gene:Rv3809c,Chromosome,4272276,4273475
gene:Rv3810,Chromosome,4273739,4274593
gene:Rv3811,Chromosome,4274798,4276417
gene:Rv3812,Chromosome,4276571,4278085
gene:Rv3813c,Chromosome,4278394,4279215
gene:Rv3814c,Chromosome,4279230,4280015
gene:Rv3815c,Chromosome,4280033,4280788
gene:Rv3816c,Chromosome,4280792,4281571
gene:Rv3817,Chromosome,4281647,4282402
gene:Rv3818,Chromosome,4282449,4283999
gene:Rv3819,Chromosome,4283996,4284331
gene:Rv3820c,Chromosome,4284419,4285825
gene:Rv3821,Chromosome,4285973,4286686
gene:Rv3822,Chromosome,4286721,4287935
gene:Rv3823c,Chromosome,4288260,4291529
gene:Rv3824c,Chromosome,4291639,4293174
gene:Rv3825c,Chromosome,4293225,4299605
gene:Rv3826,Chromosome,4299812,4301566
gene:Rv3827c,Chromosome,4301563,4302789
gene:Rv3828c,Chromosome,4302786,4303397
gene:Rv3829c,Chromosome,4303398,4305008
gene:Rv3830c,Chromosome,4305056,4305685
gene:Rv3831,Chromosome,4305757,4306239
gene:Rv3832c,Chromosome,4306236,4306811
gene:Rv3833,Chromosome,4306867,4307658
gene:Rv3834c,Chromosome,4307655,4308914
gene:Rv3835,Chromosome,4309047,4310396
gene:Rv3836,Chromosome,4310401,4310814
gene:Rv3837c,Chromosome,4311009,4311707
gene:Rv3838c,Chromosome,4311704,4312669
gene:Rv3839,Chromosome,4312765,4313541
gene:Rv3840,Chromosome,4313567,4313980
gene:Rv3841,Chromosome,4314178,4314723
gene:Rv3842c,Chromosome,4314738,4315562
gene:Rv3843c,Chromosome,4315568,4316596
gene:Rv3844,Chromosome,4318775,4319266
gene:Rv3845,Chromosome,4319281,4319640
gene:Rv3846,Chromosome,4320704,4321327
gene:Rv3847,Chromosome,4321538,4322071
gene:Rv3848,Chromosome,4322326,4323234
gene:Rv3849,Chromosome,4323499,4323897
gene:Rv3850,Chromosome,4324015,4324671
gene:Rv3851,Chromosome,4324683,4324967
gene:Rv3852,Chromosome,4325074,4325478
gene:Rv3853,Chromosome,4325495,4325968
gene:Rv3854c,Chromosome,4326004,4327473
gene:Rv3855,Chromosome,4327549,4328199
gene:Rv3856c,Chromosome,4328401,4329408
gene:Rv3857c,Chromosome,4329417,4329614
gene:Rv3858c,Chromosome,4330039,4331505
gene:Rv3859c,Chromosome,4331498,4336081
gene:Rv3860,Chromosome,4336777,4337949
gene:Rv3861,Chromosome,4337946,4338272
gene:Rv3862c,Chromosome,4338171,4338521
gene:Rv3863,Chromosome,4338849,4340027
gene:Rv3864,Chromosome,4340270,4341478
gene:Rv3865,Chromosome,4341566,4341877
gene:Rv3866,Chromosome,4341880,4342731
gene:Rv3867,Chromosome,4342770,4343321
gene:Rv3868,Chromosome,4343314,4345035
gene:Rv3869,Chromosome,4345039,4346481
gene:Rv3870,Chromosome,4346481,4348724
gene:Rv3871,Chromosome,4348827,4350602
gene:Rv3872,Chromosome,4350745,4351044
gene:Rv3873,Chromosome,4351075,4352181
gene:Rv3874,Chromosome,4352274,4352576
gene:Rv3875,Chromosome,4352609,4352896
gene:Rv3876,Chromosome,4353010,4355010
gene:Rv3877,Chromosome,4355007,4356542
gene:Rv3878,Chromosome,4356693,4357535
gene:Rv3879c,Chromosome,4357593,4359782
gene:Rv3880c,Chromosome,4360199,4360546
gene:Rv3881c,Chromosome,4360543,4361925
gene:Rv3882c,Chromosome,4362032,4363420
gene:Rv3883c,Chromosome,4363417,4364757
gene:Rv3884c,Chromosome,4364979,4366838
gene:Rv3885c,Chromosome,4366908,4368521
gene:Rv3886c,Chromosome,4368518,4370170
gene:Rv3887c,Chromosome,4370155,4371684
gene:Rv3888c,Chromosome,4371681,4372706
gene:Rv3889c,Chromosome,4372800,4373630
gene:Rv3890c,Chromosome,4373726,4374013
gene:Rv3891c,Chromosome,4374049,4374372
gene:Rv3892c,Chromosome,4374484,4375683
gene:Rv3893c,Chromosome,4375762,4375995
gene:Rv3894c,Chromosome,4376262,4380452
gene:Rv3895c,Chromosome,4380453,4381940
gene:Rv3896c,Chromosome,4381943,4382851
gene:Rv3897c,Chromosome,4383008,4383640
gene:Rv3898c,Chromosome,4383653,4383985
gene:Rv3899c,Chromosome,4384147,4385379
gene:Rv3900c,Chromosome,4385373,4386308
gene:Rv3901c,Chromosome,4386365,4386814
gene:Rv3902c,Chromosome,4387365,4387895
gene:Rv3903c,Chromosome,4387892,4390432
gene:Rv3904c,Chromosome,4390437,4390709
gene:Rv3905c,Chromosome,4390720,4391031
gene:Rv3906c,Chromosome,4391097,4391606
gene:Rv3907c,Chromosome,4391631,4393073
gene:Rv3908,Chromosome,4393449,4394195
gene:Rv3909,Chromosome,4394192,4396600
gene:Rv3910,Chromosome,4396597,4400151
gene:Rv3911,Chromosome,4400186,4400854
gene:Rv3912,Chromosome,4400870,4401634
gene:Rv3913,Chromosome,4401728,4402735
gene:Rv3914,Chromosome,4402732,4403082
gene:Rv3915,Chromosome,4403192,4404412
gene:Rv3916c,Chromosome,4404433,4405167
gene:Rv3917c,Chromosome,4405457,4406491
gene:Rv3918c,Chromosome,4406488,4407531
gene:Rv3919c,Chromosome,4407528,4408202
gene:Rv3920c,Chromosome,4408334,4408897
gene:Rv3921c,Chromosome,4408969,4410069
gene:Rv3922c,Chromosome,4410053,4410415
gene:Rv3923c,Chromosome,4410412,4410789
gene:Rv3924c,Chromosome,4410786,4410929
